source,target,year
302663,GM0547,2021
302664,GM1916,2010
302665,GM1916,2011
302666,GM1916,2012
302667,GM1916,2013
302668,GM1916,2014
302669,GM1916,2015
302670,GM1916,2016
302671,GM1916,2017
302672,GM1916,2018
302673,GM1916,2019
302674,GM1916,2020
302675,GM1916,2021
302676,GM0995,2010
302677,GM0995,2011
302678,GM0995,2012
302679,GM0995,2013
302680,GM0995,2014
302681,GM0995,2015
302682,GM0995,2016
302683,GM0995,2017
302684,GM0995,2018
302685,GM0995,2019
302686,GM0995,2020
302687,GM0995,2021
302688,GM0082,2010
302689,GM0082,2011
302690,GM0082,2012
302691,GM0082,2013
302692,GM0082,2014
302693,GM0082,2015
302694,GM0082,2016
302695,GM0082,2017
302696,GM0082,2018
302697,GM0082,2019
302698,GM0082,2020
302699,GM0082,2021
302700,GM1640,2010
302701,GM1640,2011
302702,GM1640,2012
302703,GM1640,2013
302704,GM1640,2014
302705,GM1640,2015
302706,GM1640,2016
302707,GM1640,2017
302708,GM1640,2018
302709,GM1640,2019
302710,GM1640,2020
302711,GM1640,2021
302712,GM0327,2010
302713,GM0327,2011
302714,GM0327,2012
302715,GM0327,2013
302716,GM0327,2014
302717,GM0327,2015
302718,GM0327,2016
302719,GM0327,2017
302720,GM0327,2018
302721,GM0327,2019
302722,GM0327,2020
302723,GM0327,2021
302724,GM0694,2010
302725,GM0694,2011
302726,GM0694,2012
302727,GM0694,2013
302728,GM0694,2014
302729,GM0694,2015
302730,GM0694,2016
302731,GM0694,2017
302732,GM0694,2018
302733,GM0694,2019
302734,GM0694,2020
302735,GM0694,2021
302736,GM0733,2010
302737,GM0733,2011
302738,GM0733,2012
302739,GM0733,2013
302740,GM0733,2014
302741,GM0733,2015
302742,GM0733,2016
302743,GM0733,2017
302744,GM0733,2018
302745,GM0733,2019
302746,GM0733,2020
302747,GM0733,2021
302748,GM1705,2010
302749,GM1705,2011
302750,GM1705,2012
302751,GM1705,2013
302752,GM1705,2014
302753,GM1705,2015
302754,GM1705,2016
302755,GM1705,2017
302756,GM1705,2018
302757,GM1705,2019
302758,GM1705,2020
302759,GM1705,2021
302760,GM0553,2010
302761,GM0553,2011
302762,GM0553,2012
302763,GM0553,2013
302764,GM0553,2014
302765,GM0553,2015
302766,GM0553,2016
302767,GM0553,2017
302768,GM0553,2018
302769,GM0553,2019
302770,GM0553,2020
302771,GM0553,2021
302772,GM0808,2010
302773,GM0808,2011
302774,GM0808,2012
302775,GM0808,2013
302776,GM0808,2014
302777,GM0808,2015
302778,GM0808,2016
302779,GM0808,2017
302780,GM0808,2018
302781,GM0808,2019
302782,GM0808,2020
302783,GM0808,2021
302784,GM0140,2010
302785,GM0140,2011
302786,GM0140,2012
302787,GM0140,2013
302788,GM0140,2014
302789,GM0140,2015
302790,GM0140,2016
302791,GM0140,2017
302792,GM0140,2018
302793,GM0140,2019
302794,GM0140,2020
302795,GM0140,2021
302796,GM0262,2010
302797,GM0262,2011
302798,GM0262,2012
302799,GM0262,2013
302800,GM0262,2014
302801,GM0262,2015
302802,GM0262,2016
302803,GM0262,2017
302804,GM0262,2018
302805,GM0262,2019
302806,GM0262,2020
302807,GM0262,2021
302808,GM0329,2010
302809,GM0329,2011
302810,GM0329,2012
302811,GM0329,2013
302812,GM0329,2014
302813,GM0329,2015
302814,GM0329,2016
302815,GM0329,2017
302816,GM0329,2018
302817,GM0329,2019
302818,GM0329,2020
302819,GM0329,2021
302820,GM0809,2010
302821,GM0809,2011
302822,GM0809,2012
302823,GM0809,2013
302824,GM0809,2014
302825,GM0809,2015
302826,GM0809,2016
302827,GM0809,2017
302828,GM0809,2018
302829,GM0809,2019
302830,GM0809,2020
302831,GM0809,2021
302832,GM0331,2010
302833,GM0331,2011
302834,GM0331,2012
302835,GM0331,2013
302836,GM0331,2014
302837,GM0331,2015
302838,GM0331,2016
302839,GM0331,2017
302840,GM0331,2018
302841,GM0331,2019
302842,GM0331,2020
302843,GM0331,2021
302844,GM0024,2010
302845,GM0024,2011
302846,GM0024,2012
302847,GM0024,2013
302848,GM0024,2014
302849,GM0024,2015
302850,GM0024,2016
302851,GM0024,2017
302852,GM0024,2018
302853,GM0024,2019
302854,GM0024,2020
302855,GM0024,2021
302856,GM0168,2010
302857,GM0168,2011
302858,GM0168,2012
302859,GM0168,2013
302860,GM0168,2014
302861,GM0168,2015
302862,GM0168,2016
302863,GM0168,2017
302864,GM0168,2018
302865,GM0168,2019
302866,GM0168,2020
302867,GM0168,2021
302868,GM0333,2010
302869,GM0333,2011
302870,GM0333,2012
302871,GM0333,2013
302872,GM0333,2014
302873,GM0333,2015
302874,GM0333,2016
302875,GM0333,2017
302876,GM0333,2018
302877,GM0333,2019
302878,GM0333,2020
302879,GM0333,2021
302880,GM1671,2010
302881,GM1671,2011
302882,GM1671,2012
302883,GM1671,2013
302884,GM1671,2014
302885,GM1671,2015
302886,GM1671,2016
302887,GM1671,2017
302888,GM1671,2018
302889,GM1671,2019
302890,GM1671,2020
302891,GM1671,2021
302892,GM0263,2010
302893,GM0263,2011
302894,GM0263,2012
302895,GM0263,2013
302896,GM0263,2014
302897,GM0263,2015
302898,GM0263,2016
302899,GM0263,2017
302900,GM0263,2018
302901,GM0263,2019
302902,GM0263,2020
302903,GM0263,2021
302904,GM1641,2010
302905,GM1641,2011
302906,GM1641,2012
302907,GM1641,2013
302908,GM1641,2014
302909,GM1641,2015
302910,GM1641,2016
302911,GM1641,2017
302912,GM1641,2018
302913,GM1641,2019
302914,GM1641,2020
302915,GM1641,2021
302916,GM0556,2010
302917,GM0556,2011
302918,GM0556,2012
302919,GM0556,2013
302920,GM0556,2014
302921,GM0556,2015
302922,GM0556,2016
302923,GM0556,2017
302924,GM0556,2018
302925,GM0556,2019
302926,GM0556,2020
302927,GM0556,2021
302928,GM0935,2010
302929,GM0935,2011
302930,GM0935,2012
302931,GM0935,2013
302932,GM0935,2014
302933,GM0935,2015
302934,GM0935,2016
302935,GM0935,2017
302936,GM0935,2018
302937,GM0935,2019
302938,GM0935,2020
302939,GM0935,2021
302940,GM0936,2010
302941,GM0936,2011
302942,GM0936,2012
302943,GM0936,2013
302944,GM0936,2014
302945,GM0936,2015
302946,GM0936,2016
302947,GM0936,2017
302948,GM0936,2018
302949,GM0936,2019
302950,GM0936,2020
302951,GM0936,2021
302952,GM1663,2010
302953,GM1663,2011
302954,GM1663,2012
302955,GM1663,2013
302956,GM1663,2014
302957,GM1663,2015
302958,GM1663,2016
302959,GM1663,2017
302960,GM1663,2018
302961,GM1663,2019
302962,GM1663,2020
302963,GM1663,2021
302964,GM0025,2010
302965,GM0025,2011
302966,GM0025,2012
302967,GM0025,2013
302968,GM0025,2014
302969,GM0025,2015
302970,GM0025,2016
302971,GM0025,2017
302972,GM0025,2018
302973,GM0025,2019
302974,GM0025,2020
302975,GM0025,2021
302976,GM0420,2010
302977,GM0420,2011
302978,GM0420,2012
302979,GM0420,2013
302980,GM0420,2014
302981,GM0420,2015
302982,GM0420,2016
302983,GM0420,2017
302984,GM0420,2018
302985,GM0420,2019
302986,GM0420,2020
302987,GM0420,2021
302988,GM0938,2010
302989,GM0938,2011
302990,GM0938,2012
302991,GM0938,2013
302992,GM0938,2014
302993,GM0938,2015
302994,GM0938,2016
302995,GM0938,2017
302996,GM0938,2018
302997,GM0938,2019
302998,GM0938,2020
302999,GM0938,2021
303000,GM1948,2010
303001,GM1948,2011
303002,GM1948,2012
303003,GM1948,2013
303004,GM1948,2014
303005,GM1948,2015
303006,GM1948,2016
303007,GM1948,2017
303008,GM1948,2018
303009,GM1948,2019
303010,GM1948,2020
303011,GM1948,2021
303012,GM0083,2010
303013,GM0083,2011
303014,GM0083,2012
303015,GM0083,2013
303016,GM0083,2014
303017,GM0083,2015
303018,GM0083,2016
303019,GM0083,2017
303020,GM0083,2018
303021,GM0083,2019
303022,GM0083,2020
303023,GM0083,2021
303024,GM1908,2010
303025,GM1908,2011
303026,GM1908,2012
303027,GM1908,2013
303028,GM1908,2014
303029,GM1908,2015
303030,GM1908,2016
303031,GM1908,2017
303032,GM1908,2018
303033,GM1908,2019
303034,GM1908,2020
303035,GM1908,2021
303036,GM1987,2010
303037,GM1987,2011
303038,GM1987,2012
303039,GM1987,2013
303040,GM1987,2014
303041,GM1987,2015
303042,GM1987,2016
303043,GM1987,2017
303044,GM1987,2018
303045,GM1987,2019
303046,GM1987,2020
303047,GM1987,2021
303048,GM0119,2010
303049,GM0119,2011
303050,GM0119,2012
303051,GM0119,2013
303052,GM0119,2014
303053,GM0119,2015
303054,GM0119,2016
303055,GM0119,2017
303056,GM0119,2018
303057,GM0119,2019
303058,GM0119,2020
303059,GM0119,2021
303060,GM0687,2010
303061,GM0687,2011
303062,GM0687,2012
303063,GM0687,2013
303064,GM0687,2014
303065,GM0687,2015
303066,GM0687,2016
303067,GM0687,2017
303068,GM0687,2018
303069,GM0687,2019
303070,GM0687,2020
303071,GM0687,2021
303072,GM0559,2010
303073,GM0559,2011
303074,GM0559,2012
303075,GM0559,2013
303076,GM0559,2014
303077,GM0559,2015
303078,GM0559,2016
303079,GM0559,2017
303080,GM0559,2018
303081,GM0559,2019
303082,GM0559,2020
303083,GM0559,2021
303084,GM1842,2010
303085,GM1842,2011
303086,GM1842,2012
303087,GM1842,2013
303088,GM1842,2014
303089,GM1842,2015
303090,GM1842,2016
303091,GM1842,2017
303092,GM1842,2018
303093,GM1842,2019
303094,GM1842,2020
303095,GM1842,2021
303096,GM1731,2010
303097,GM1731,2011
303098,GM1731,2012
303099,GM1731,2013
303100,GM1731,2014
303101,GM1731,2015
303102,GM1731,2016
303103,GM1731,2017
303104,GM1731,2018
303105,GM1731,2019
303106,GM1731,2020
303107,GM1731,2021
303108,GM1952,2010
303109,GM1952,2011
303110,GM1952,2012
303111,GM1952,2013
303112,GM1952,2014
303113,GM1952,2015
303114,GM1952,2016
303115,GM1952,2017
303116,GM1952,2018
303117,GM1952,2019
303118,GM1952,2020
303119,GM1952,2021
303120,GM0815,2010
303121,GM0815,2011
303122,GM0815,2012
303123,GM0815,2013
303124,GM0815,2014
303125,GM0815,2015
303126,GM0815,2016
303127,GM0815,2017
303128,GM0815,2018
303129,GM0815,2019
303130,GM0815,2020
303131,GM0815,2021
303132,GM0265,2010
303133,GM0265,2011
303134,GM0265,2012
303135,GM0265,2013
303136,GM0265,2014
303137,GM0265,2015
303138,GM0265,2016
303139,GM0265,2017
303140,GM0265,2018
303141,GM0265,2019
303142,GM0265,2020
303143,GM0265,2021
303144,GM1709,2010
303145,GM1709,2011
303146,GM1709,2012
303147,GM1709,2013
303148,GM1709,2014
303149,GM1709,2015
303150,GM1709,2016
303151,GM1709,2017
303152,GM1709,2018
303153,GM1709,2019
303154,GM1709,2020
303155,GM1709,2021
303156,GM1978,2010
303157,GM1978,2011
303158,GM1978,2012
303159,GM1978,2013
303160,GM1978,2014
303161,GM1978,2015
303162,GM1978,2016
303163,GM1978,2017
303164,GM1978,2018
303165,GM1978,2019
303166,GM1978,2020
303167,GM1978,2021
303168,GM1927,2010
303169,GM1927,2011
303170,GM1927,2012
303171,GM1927,2013
303172,GM1927,2014
303173,GM1927,2015
303174,GM1927,2016
303175,GM1927,2017
303176,GM1927,2018
303177,GM1927,2019
303178,GM1927,2020
303179,GM1927,2021
303180,GM1955,2010
303181,GM1955,2011
303182,GM1955,2012
303183,GM1955,2013
303184,GM1955,2014
303185,GM1955,2015
303186,GM1955,2016
303187,GM1955,2017
303188,GM1955,2018
303189,GM1955,2019
303190,GM1955,2020
303191,GM1955,2021
303192,GM0335,2010
303193,GM0335,2011
303194,GM0335,2012
303195,GM0335,2013
303196,GM0335,2014
303197,GM0335,2015
303198,GM0335,2016
303199,GM0335,2017
303200,GM0335,2018
303201,GM0335,2019
303202,GM0335,2020
303203,GM0335,2021
303204,GM0944,2010
303205,GM0944,2011
303206,GM0944,2012
303207,GM0944,2013
303208,GM0944,2014
303209,GM0944,2015
303210,GM0944,2016
303211,GM0944,2017
303212,GM0944,2018
303213,GM0944,2019
303214,GM0944,2020
303215,GM0944,2021
303216,GM0424,2010
303217,GM0424,2011
303218,GM0424,2012
303219,GM0424,2013
303220,GM0424,2014
303221,GM0424,2015
303222,GM0424,2016
303223,GM0424,2017
303224,GM0424,2018
303225,GM0424,2019
303226,GM0424,2020
303227,GM0424,2021
303228,GM0425,2010
303229,GM0425,2011
303230,GM0425,2012
303231,GM0425,2013
303232,GM0425,2014
303233,GM0425,2015
303234,GM0425,2016
303235,GM0425,2017
303236,GM0425,2018
303237,GM0425,2019
303238,GM0425,2020
303239,GM0425,2021
303240,GM1740,2010
303241,GM1740,2011
303242,GM1740,2012
303243,GM1740,2013
303244,GM1740,2014
303245,GM1740,2015
303246,GM1740,2016
303247,GM1740,2017
303248,GM1740,2018
303249,GM1740,2019
303250,GM1740,2020
303251,GM1740,2021
303252,GM0643,2010
303253,GM0643,2011
303254,GM0643,2012
303255,GM0643,2013
303256,GM0643,2014
303257,GM0643,2015
303258,GM0643,2016
303259,GM0643,2017
303260,GM0643,2018
303261,GM0643,2019
303262,GM0643,2020
303263,GM0643,2021
303264,GM0946,2010
303265,GM0946,2011
303266,GM0946,2012
303267,GM0946,2013
303268,GM0946,2014
303269,GM0946,2015
303270,GM0946,2016
303271,GM0946,2017
303272,GM0946,2018
303273,GM0946,2019
303274,GM0946,2020
303275,GM0946,2021
303276,GM0304,2010
303277,GM0304,2011
303278,GM0304,2012
303279,GM0304,2013
303280,GM0304,2014
303281,GM0304,2015
303282,GM0304,2016
303283,GM0304,2017
303284,GM0304,2018
303285,GM0304,2019
303286,GM0304,2020
303287,GM0304,2021
303288,GM0412,2010
303289,GM0412,2011
303290,GM0412,2012
303291,GM0412,2013
303292,GM0412,2014
303293,GM0412,2015
303294,GM0412,2016
303295,GM0412,2017
303296,GM0412,2018
303297,GM0412,2019
303298,GM0412,2020
303299,GM0412,2021
303300,GM0356,2010
303301,GM0356,2011
303302,GM0356,2012
303303,GM0356,2013
303304,GM0356,2014
303305,GM0356,2015
303306,GM0356,2016
303307,GM0356,2017
303308,GM0356,2018
303309,GM0356,2019
303310,GM0356,2020
303311,GM0356,2021
303312,GM0569,2010
303313,GM0569,2011
303314,GM0569,2012
303315,GM0569,2013
303316,GM0569,2014
303317,GM0569,2015
303318,GM0569,2016
303319,GM0569,2017
303320,GM0569,2018
303321,GM0569,2019
303322,GM0569,2020
303323,GM0569,2021
303324,GM0571,2010
303325,GM0571,2011
303326,GM0571,2012
303327,GM0571,2013
303328,GM0571,2014
303329,GM0571,2015
303330,GM0571,2016
303331,GM0571,2017
303332,GM0571,2018
303333,GM0571,2019
303334,GM0571,2020
303335,GM0571,2021
303336,GM0104,2010
303337,GM0104,2011
303338,GM0104,2012
303339,GM0104,2013
303340,GM0104,2014
303341,GM0104,2015
303342,GM0104,2016
303343,GM0104,2017
303344,GM0104,2018
303345,GM0104,2019
303346,GM0104,2020
303347,GM0104,2021
303348,GM0267,2010
303349,GM0267,2011
303350,GM0267,2012
303351,GM0267,2013
303352,GM0267,2014
303353,GM0267,2015
303354,GM0267,2016
303355,GM0267,2017
303356,GM0267,2018
303357,GM0267,2019
303358,GM0267,2020
303359,GM0267,2021
303360,GM0268,2010
303361,GM0268,2011
303362,GM0268,2012
303363,GM0268,2013
303364,GM0268,2014
303365,GM0268,2015
303366,GM0268,2016
303367,GM0268,2017
303368,GM0268,2018
303369,GM0268,2019
303370,GM0268,2020
303371,GM0268,2021
303372,GM1930,2010
303373,GM1930,2011
303374,GM1930,2012
303375,GM1930,2013
303376,GM1930,2014
303377,GM1930,2015
303378,GM1930,2016
303379,GM1930,2017
303380,GM1930,2018
303381,GM1930,2019
303382,GM1930,2020
303383,GM1930,2021
303384,GM1970,2010
303385,GM1970,2011
303386,GM1970,2012
303387,GM1970,2013
303388,GM1970,2014
303389,GM1970,2015
303390,GM1970,2016
303391,GM1970,2017
303392,GM1970,2018
303393,GM1970,2019
303394,GM1970,2020
303395,GM1970,2021
303396,GM1695,2010
303397,GM1695,2011
303398,GM1695,2012
303399,GM1695,2013
303400,GM1695,2014
303401,GM1695,2015
303402,GM1695,2016
303403,GM1695,2017
303404,GM1695,2018
303405,GM1695,2019
303406,GM1695,2020
303407,GM1695,2021
303408,GM1699,2010
303409,GM1699,2011
303410,GM1699,2012
303411,GM1699,2013
303412,GM1699,2014
303413,GM1699,2015
303414,GM1699,2016
303415,GM1699,2017
303416,GM1699,2018
303417,GM1699,2019
303418,GM1699,2020
303419,GM1699,2021
303420,GM0171,2010
303421,GM0171,2011
303422,GM0171,2012
303423,GM0171,2013
303424,GM0171,2014
303425,GM0171,2015
303426,GM0171,2016
303427,GM0171,2017
303428,GM0171,2018
303429,GM0171,2019
303430,GM0171,2020
303431,GM0171,2021
303432,GM0575,2010
303433,GM0575,2011
303434,GM0575,2012
303435,GM0575,2013
303436,GM0575,2014
303437,GM0575,2015
303438,GM0575,2016
303439,GM0575,2017
303440,GM0575,2018
303441,GM0575,2019
303442,GM0575,2020
303443,GM0575,2021
303444,GM0576,2010
303445,GM0576,2011
303446,GM0576,2012
303447,GM0576,2013
303448,GM0576,2014
303449,GM0576,2015
303450,GM0576,2016
303451,GM0576,2017
303452,GM0576,2018
303453,GM0576,2019
303454,GM0576,2020
303455,GM0576,2021
303456,GM0820,2010
303457,GM0820,2011
303458,GM0820,2012
303459,GM0820,2013
303460,GM0820,2014
303461,GM0820,2015
303462,GM0820,2016
303463,GM0820,2017
303464,GM0820,2018
303465,GM0820,2019
303466,GM0820,2020
303467,GM0820,2021
303468,GM0302,2010
303469,GM0302,2011
303470,GM0302,2012
303471,GM0302,2013
303472,GM0302,2014
303473,GM0302,2015
303474,GM0302,2016
303475,GM0302,2017
303476,GM0302,2018
303477,GM0302,2019
303478,GM0302,2020
303479,GM0302,2021
303480,GM0951,2010
303481,GM0951,2011
303482,GM0951,2012
303483,GM0951,2013
303484,GM0951,2014
303485,GM0951,2015
303486,GM0951,2016
303487,GM0951,2017
303488,GM0951,2018
303489,GM0951,2019
303490,GM0951,2020
303491,GM0951,2021
303492,GM0579,2010
303493,GM0579,2011
303494,GM0579,2012
303495,GM0579,2013
303496,GM0579,2014
303497,GM0579,2015
303498,GM0579,2016
303499,GM0579,2017
303500,GM0579,2018
303501,GM0579,2019
303502,GM0579,2020
303503,GM0579,2021
303504,GM0823,2010
303505,GM0823,2011
303506,GM0823,2012
303507,GM0823,2013
303508,GM0823,2014
303509,GM0823,2015
303510,GM0823,2016
303511,GM0823,2017
303512,GM0823,2018
303513,GM0823,2019
303514,GM0823,2020
303515,GM0823,2021
303516,GM0824,2010
303517,GM0824,2011
303518,GM0824,2012
303519,GM0824,2013
303520,GM0824,2014
303521,GM0824,2015
303522,GM0824,2016
303523,GM0824,2017
303524,GM0824,2018
303525,GM0824,2019
303526,GM0824,2020
303527,GM0824,2021
303528,GM1895,2010
303529,GM1895,2011
303530,GM1895,2012
303531,GM1895,2013
303532,GM1895,2014
303533,GM1895,2015
303534,GM1895,2016
303535,GM1895,2017
303536,GM1895,2018
303537,GM1895,2019
303538,GM1895,2020
303539,GM1895,2021
303540,GM0269,2010
303541,GM0269,2011
303542,GM0269,2012
303543,GM0269,2013
303544,GM0269,2014
303545,GM0269,2015
303546,GM0269,2016
303547,GM0269,2017
303548,GM0269,2018
303549,GM0269,2019
303550,GM0269,2020
303551,GM0269,2021
303552,GM0173,2010
303553,GM0173,2011
303554,GM0173,2012
303555,GM0173,2013
303556,GM0173,2014
303557,GM0173,2015
303558,GM0173,2016
303559,GM0173,2017
303560,GM0173,2018
303561,GM0173,2019
303562,GM0173,2020
303563,GM0173,2021
303564,GM1773,2010
303565,GM1773,2011
303566,GM1773,2012
303567,GM1773,2013
303568,GM1773,2014
303569,GM1773,2015
303570,GM1773,2016
303571,GM1773,2017
303572,GM1773,2018
303573,GM1773,2019
303574,GM1773,2020
303575,GM1773,2021
303576,GM0175,2010
303577,GM0175,2011
303578,GM0175,2012
303579,GM0175,2013
303580,GM0175,2014
303581,GM0175,2015
303582,GM0175,2016
303583,GM0175,2017
303584,GM0175,2018
303585,GM0175,2019
303586,GM0175,2020
303587,GM0175,2021
303588,GM0881,2010
303589,GM0881,2011
303590,GM0881,2012
303591,GM0881,2013
303592,GM0881,2014
303593,GM0881,2015
303594,GM0881,2016
303595,GM0881,2017
303596,GM0881,2018
303597,GM0881,2019
303598,GM0881,2020
303599,GM0881,2021
303600,GM1586,2010
303601,GM1586,2011
303602,GM1586,2012
303603,GM1586,2013
303604,GM1586,2014
303605,GM1586,2015
303606,GM1586,2016
303607,GM1586,2017
303608,GM1586,2018
303609,GM1586,2019
303610,GM1586,2020
303611,GM1586,2021
303612,GM0826,2010
303613,GM0826,2011
303614,GM0826,2012
303615,GM0826,2013
303616,GM0826,2014
303617,GM0826,2015
303618,GM0826,2016
303619,GM0826,2017
303620,GM0826,2018
303621,GM0826,2019
303622,GM0826,2020
303623,GM0826,2021
303624,GM0580,2010
303625,GM0580,2011
303626,GM0580,2012
303627,GM0580,2013
303628,GM0580,2014
303629,GM0580,2015
303630,GM0580,2016
303631,GM0580,2017
303632,GM0580,2018
303633,GM0580,2019
303634,GM0580,2020
303635,GM0580,2021
303636,GM0085,2010
303637,GM0085,2011
303638,GM0085,2012
303639,GM0085,2013
303640,GM0085,2014
303641,GM0085,2015
303642,GM0085,2016
303643,GM0085,2017
303644,GM0085,2018
303645,GM0085,2019
303646,GM0085,2020
303647,GM0085,2021
303648,GM0431,2010
303649,GM0431,2011
303650,GM0431,2012
303651,GM0431,2013
303652,GM0431,2014
303653,GM0431,2015
303654,GM0431,2016
303655,GM0431,2017
303656,GM0431,2018
303657,GM0431,2019
303658,GM0431,2020
303659,GM0431,2021
303660,GM0432,2010
303661,GM0432,2011
303662,GM0432,2012
303663,GM0432,2013
303664,GM0432,2014
303665,GM0432,2015
303666,GM0432,2016
303667,GM0432,2017
303668,GM0432,2018
303669,GM0432,2019
303670,GM0432,2020
303671,GM0432,2021
303672,GM0086,2010
303673,GM0086,2011
303674,GM0086,2012
303675,GM0086,2013
303676,GM0086,2014
303677,GM0086,2015
303678,GM0086,2016
303679,GM0086,2017
303680,GM0086,2018
303681,GM0086,2019
303682,GM0086,2020
303683,GM0086,2021
303684,GM0828,2010
303685,GM0828,2011
303686,GM0828,2012
303687,GM0828,2013
303688,GM0828,2014
303689,GM0828,2015
303690,GM0828,2016
303691,GM0828,2017
303692,GM0828,2018
303693,GM0828,2019
303694,GM0828,2020
303695,GM0828,2021
303696,GM0584,2010
303697,GM0584,2011
303698,GM0584,2012
303699,GM0584,2013
303700,GM0584,2014
303701,GM0584,2015
303702,GM0584,2016
303703,GM0584,2017
303704,GM0584,2018
303705,GM0584,2019
303706,GM0584,2020
303707,GM0584,2021
303708,GM1509,2010
303709,GM1509,2011
303710,GM1509,2012
303711,GM1509,2013
303712,GM1509,2014
303713,GM1509,2015
303714,GM1509,2016
303715,GM1509,2017
303716,GM1509,2018
303717,GM1509,2019
303718,GM1509,2020
303719,GM1509,2021
303720,GM0437,2010
303721,GM0437,2011
303722,GM0437,2012
303723,GM0437,2013
303724,GM0437,2014
303725,GM0437,2015
303726,GM0437,2016
303727,GM0437,2017
303728,GM0437,2018
303729,GM0437,2019
303730,GM0437,2020
303731,GM0437,2021
303732,GM0644,2010
303733,GM0644,2011
303734,GM0644,2012
303735,GM0644,2013
303736,GM0644,2014
303737,GM0644,2015
303738,GM0644,2016
303739,GM0644,2017
303740,GM0644,2018
303741,GM0644,2019
303742,GM0644,2020
303743,GM0644,2021
303744,GM0589,2010
303745,GM0589,2011
303746,GM0589,2012
303747,GM0589,2013
303748,GM0589,2014
303749,GM0589,2015
303750,GM0589,2016
303751,GM0589,2017
303752,GM0589,2018
303753,GM0589,2019
303754,GM0589,2020
303755,GM0589,2021
303756,GM1734,2010
303757,GM1734,2011
303758,GM1734,2012
303759,GM1734,2013
